Date,Open,High,Low,Close,Volume
1980-01-31,100,106.87,100,105.89
1980-02-29,104.48,106.08,103.46,103.74
1980-03-31,103.96,107.22,102.76,105
1980-04-30,105.43,118.21,105.43,116.09
1980-05-30,116.54,119.36,109.47,116.43
1980-06-30,116.77,116.77,111.65,112.62
1980-07-31,112.05,112.75,109.82,112.71
1980-08-29,112.28,113.81,106.99,112.65
1980-09-30,112.55,113.72,109.52,110.35
1980-10-31,109.85,111.71,105.71,105.71
1980-11-28,105.48,107.5,102.84,106.93
1980-12-31,106.74,106.87,104.6,106.87
1981-01-30,97.9,108.3,93.1,105.7
1981-02-27,105.6,106,102.7,104.1
1981-03-31,104.2,107.4,103,107.4
1981-04-30,107.6,122.4,107.6,122.4
1981-05-29,123.6,126.5,118.7,126.3
1981-06-30,126.4,150.8,126.4,150.8
1981-07-31,156.4,165.9,144.4,148.1
1981-08-31,148.3,151.9,140.1,140.1
1981-09-30,140.4,146.2,132.3,132.3
1981-10-30,136.3,142.6,121.3,123
1981-11-30,123.8,137.1,121.5,132.4
1981-12-31,131.4,131.4,128.4,131.3
1982-01-29,123.6,129.22,121.66,125.65
1982-02-26,125.12,128.78,122.84,128.78
1982-03-31,128.97,134.48,125.58,127.83
1982-04-30,126.35,126.73,119.67,121.4
1982-05-31,119.76,119.76,105.99,114.57
1982-06-30,116.13,124.04,112.92,123.64
1982-07-30,121.25,125.08,116.51,125.08
1982-08-31,124.97,127.31,121.55,121.94
1982-09-30,121.99,121.99,115.51,119.71
1982-10-29,120.05,121.91,116.42,121.91
1982-11-30,123.08,123.88,121.33,123.66
1982-12-31,124.67,128.99,124.67,128.99
1983-01-31,122.52,122.81,117.05,118.27
1983-02-28,118.03,123.9,118.03,123.5
1983-03-31,121.84,122.59,118.1,119.8
1983-04-29,120.03,131.44,119.48,131.44
1983-05-31,132.91,134.46,123.61,125.76
1983-06-30,125.84,125.84,121.89,122.44
1983-07-29,122.48,125.04,121.04,125.04
1983-08-31,124.6,124.68,118.82,118.82
1983-09-30,117.68,121.63,116.68,117.71
1983-10-31,117.61,121.42,115.59,121.42
1983-11-30,121.35,121.93,117.61,117.63
1983-12-30,117.93,121.6,117.04,121.21
1984-01-31,115.25,124.08,115.25,124.08
1984-02-29,126.78,132.59,126.69,129.66
1984-03-30,129.01,133.35,126.33,133.35
1984-04-30,133.35,135.6,130.78,135.6
1984-05-31,134.95,136.23,129.24,130.48
1984-06-29,131.18,136.24,129.51,130.28
1984-07-31,130.28,135.43,130.22,134.54
1984-08-31,134.54,137.23,133.27,136.11
1984-09-28,136.11,136.76,131.89,134.14
1984-10-31,134.14,134.54,129.82,129.82
1984-11-30,129.82,135.54,129.5,135.54
1984-12-31,135.54,142.46,135.54,142.46
1985-01-31,139.53,145.51,137.81,138.9
1985-02-28,138.84,138.84,133.37,134.93
1985-03-29,134.93,136.46,132.42,136.46
1985-04-30,136.3,138.42,134.15,134.15
1985-05-31,134.06,134.44,131.4,134.09
1985-06-28,134.24,140.77,133.62,136.58
1985-07-31,136.83,137.38,134.33,137.38
1985-08-30,137.59,138.75,134.84,136.49
1985-09-30,136.03,138.91,134.87,138.91
1985-10-31,139.65,142.42,138.39,140.89
1985-11-29,140.67,150.16,140.65,150.16
1985-12-31,151.26,163.37,149.74,163.37
1986-01-31,161.4,161.4,153.85,160.42
1986-02-28,162.45,177.78,161.73,175.91
1986-03-31,179.33,199.76,179.33,199.76
1986-04-30,200.15,217,193.39,202.91
1986-05-30,202.88,231.06,198.14,231.06
1986-06-30,231.85,250.68,226.79,243.36
1986-07-31,249.32,274.2,249.32,273.75
1986-08-29,267.56,273.97,262.51,264.64
1986-09-30,262.34,268.21,252.39,253.45
1986-10-31,253.54,258.43,225.91,240.79
1986-11-28,244.41,269.18,244.41,268.98
1986-12-31,275.15,279.67,266.43,272.61
1987-01-30,264.82,310.22,264.82,310.22
1987-02-27,310.83,334.98,305.52,334.98
1987-03-31,337.85,405.13,337.85,405.13
1987-04-30,396.9,398.72,349.49,358.63
1987-05-29,364.55,397.62,364.55,387.99
1987-06-30,387.44,411.76,378.21,411.76
1987-07-31,411.94,485.48,411.03,485.48
1987-08-31,481.5,507.07,461.87,474.01
1987-09-30,468.38,498.34,464.88,485.35
1987-10-30,491.6,517.15,491.6,509.05
1987-11-30,510.28,510.28,455.77,475.59
1987-12-31,490.45,525.11,465.36,525.11
1988-01-29,532.04,642.11,527.89,633.58
1988-02-29,653.51,668.56,612.35,612.35
1988-03-31,608.24,656.47,603.41,656.47
1988-04-29,654.32,658.66,618.73,647.18
1988-05-31,650.03,717.35,634.05,717.35
1988-06-30,723.5,737.83,683.7,702.83
1988-07-29,706.3,721.08,665.79,721.08
1988-08-31,714.83,714.83,662.69,664.43
1988-09-30,675.67,689.07,662.55,677.54
1988-10-31,679.54,764.85,673.78,729.79
1988-11-30,736.81,836.07,736.81,831.12
1988-12-30,825,922.56,825,907.2
1989-01-31,919.61,920.28,855.96,884.29
1989-02-28,886.68,924.45,878.42,917.9
1989-03-31,916.34,1003.31,909.72,1003.31
1989-04-28,1007.77,1007.77,927.96,940.54
1989-05-31,946.2,951.09,924.59,932.76
1989-06-30,932.48,932.48,854.61,854.61
1989-07-31,846.3,905.1,846.3,895.66
1989-08-31,890.98,983.53,889.41,975.28
1989-09-29,984.09,984.09,924.75,942.41
1989-10-31,929.28,934.41,891.3,894.02
1989-11-30,891.27,932.25,872.88,906.33
1989-12-29,898.77,936.2,844.75,909.72
1990-01-31,908.59,928.82,868.2,896.16
1990-02-28,885.83,886.86,833.81,861.59
1990-03-30,884.07,884.07,819.04,840.89
1990-04-30,838.29,838.29,688.66,688.66
1990-05-31,718.45,797.95,718.45,797.95
1990-06-29,803.64,814.4,706.79,706.79
1990-07-31,713.18,745.04,673.16,678.38
1990-08-31,690.21,690.21,587.38,606.87
1990-09-28,609.01,635.37,566.27,602.88
1990-10-31,624.13,796.77,614.06,690.16
1990-11-30,717.47,720.96,671.7,697.03
1990-12-31,708.56,735.33,693.76,696.11
1991-01-31,679.75,698.45,613.34,635.4
1991-02-28,632.53,692.8,628.85,675.57
1991-03-29,677.55,683.83,648.84,659.85
1991-04-30,650.05,654.14,615.61,645.61
1991-05-31,644.39,652.27,611.35,611.35
1991-06-28,612.47,613.71,590.57,605.27
1991-07-31,616.9,734.48,602.83,717.03
1991-08-30,714.95,763.1,669.62,683.11
1991-09-30,675.12,705.08,674.81,705.08
1991-10-31,706.63,720.53,692.06,695.94
1991-11-29,689.32,689.32,649.03,652.11
1991-12-31,651.44,653.4,586.51,610.92
1992-01-31,624.23,680.51,604.63,680.51
1992-02-28,691.37,691.48,612.5,612.5
1992-03-31,620.65,630.47,597.69,606.32
1992-04-30,599,615.97,569.65,615.97
1992-05-29,620.37,620.37,569.51,574.2
1992-06-30,569.19,580.8,548.3,552.03
1992-07-31,551.98,551.98,505.3,509.95
1992-08-31,506.57,562.8,459.07,562.8
1992-09-30,558.6,563.94,513.82,513.82
1992-10-30,508.76,615.58,502.22,615.58
1992-11-30,621.97,686.81,605.52,663.36
1992-12-31,659.93,687.93,616.21,678.44
1993-01-29,697.41,709.77,670.56,670.56
1993-02-26,663.57,684.04,642.96,642.96
1993-03-31,633.73,668.75,605.93,666.75
1993-04-30,665.61,737.59,665.61,721.57
1993-05-31,717.68,752.31,700.08,752.31
1993-06-30,751.97,777.25,734.22,748.87
1993-07-30,753.26,770.46,729.94,729.94
1993-08-31,719.45,737.97,664.88,664.88
1993-09-30,674.86,718.87,665.66,718.87
1993-10-29,719.55,750.72,712.35,750.72
1993-11-30,761.76,846.47,756.87,811.06
1993-12-31,808.75,874.1,801.17,866.18
1994-01-31,879.32,946.11,863.25,945.71
1994-02-28,960.1,974.26,901.38,918.88
1994-03-31,906.66,912.83,865.68,867.22
1994-04-29,862.61,909.39,855.37,908.72
1994-05-31,919.26,953.86,917.55,939.49
1994-06-30,932.77,942.5,890.92,933.36
1994-07-29,934.59,961.97,926.2,927.97
1994-08-31,932.69,962.96,917.5,944.23
1994-09-30,949.23,1052.01,944.52,1050.51
1994-10-31,1054.23,1113.29,1054.23,1105.62
1994-11-30,1108.43,1138.75,1069.48,1074.41
1994-12-30,1066.21,1075.01,1023.99,1027.37
1995-01-31,1013.57,1013.57,907.05,925.56
1995-02-28,943.35,963.77,885.69,885.69
1995-03-31,903.42,956.87,903.42,931.78
1995-04-28,934.09,934.09,876.89,897
1995-05-31,906.04,922.05,847.09,882.5
1995-06-30,891.43,899.36,868.77,894.41
1995-07-31,909.59,977.29,904.98,933.57
1995-08-31,944.6,944.6,901.87,914.06
1995-09-29,911.36,1012.29,911.36,982.65
1995-10-31,975.79,1016.77,975.79,990.26
1995-11-30,997.52,997.52,917.97,930.92
1995-12-29,939,962.87,867.18,882.94
1996-01-31,888.85,888.85,842.72,878.82
1996-02-29,885.13,890.68,852.83,852.83
1996-03-29,856.51,874.16,838.87,874.16
1996-04-30,878.47,985.03,869.17,980.9
1996-05-31,961.52,986.84,894.29,903.09
1996-06-28,907.98,913.25,817.43,817.43
1996-07-31,833.79,858.79,804.55,821.71
1996-08-30,835.27,837.99,753.35,781.49
1996-09-30,774.26,803.04,759.35,789.67
1996-10-31,789.47,842.28,757.09,757.59
1996-11-29,767.87,767.87,715.97,726.48
1996-12-31,727.83,727.83,651.22,651.22
1997-01-31,653.79,718.46,611.05,685.84
1997-02-28,683.13,722.32,669.41,676.53
1997-03-31,679.64,681.22,617.26,677.34
1997-04-30,672.99,704.2,672.99,703.23
1997-05-30,706.1,756.77,672.1,756.77
1997-06-30,758.39,792.29,738.43,745.4
1997-07-31,744.98,783.24,721.4,726.12
1997-08-29,726.84,766.7,688.27,695.37
1997-09-30,691.8,705.2,622.03,647.11
1997-10-31,646.86,655.04,462.83,470.79
1997-11-28,472.35,565.16,391.13,407.86
1997-12-31,405.52,443.51,338.94,376.31
1998-01-30,374.41,587.99,372.37,567.38
1998-02-27,556.58,566.24,462.26,558.98
1998-03-31,562.66,591.7,479.52,481.04
1998-04-30,482.88,498.71,399.48,421.22,136189992
1998-05-29,401.53,401.53,301.22,336.63,1156918932
1998-06-30,334.1,353.29,277.37,297.88,1521921956
1998-07-31,298.01,374.08,298.01,343.33,2056996904
1998-08-31,336.12,338.71,288.06,310.16,1638958952
1998-09-30,309.74,338.95,287.46,310.32,1584339924
1998-10-30,309.52,394.59,302.71,384.75,1782300912
1998-11-30,406.97,467.13,393.98,451.88,3849572808
1998-12-31,451.85,599.32,438.42,562.46,5313711728
1999-01-29,575.41,651.95,531.2,571.43,5025156720
1999-02-26,572.95,583.26,489.75,520.06,2386673888
1999-03-31,524.98,622.91,524.94,618.98,4112106832
1999-04-30,618.34,806.41,616.84,752.59,6677742704
1999-05-31,757.6,826.04,690.04,736.02,5037882736
1999-06-30,733.28,909.33,728.34,883,5271628768
1999-07-30,894.4,1052.6,860.13,969.72,8337404608
1999-08-31,967.7,995.08,841.27,937.88,6645118656
1999-09-30,944.5,984.57,836.18,836.18,5409294752
1999-10-29,838.65,877.06,778.9,833.51,5916835744
1999-11-30,863.5,1024.09,857.09,996.66,8578317600
1999-12-31,992.62,1038.04,934.22,1028.07,5999855712
2000-01-31,1028.33,1066.18,875.82,943.88,4798378736
2000-02-29,955.44,991.71,810.53,828.38,5144644768
2000-03-31,864.78,928.55,820.3,860.94,6561996688
2000-04-28,866.75,880.41,688.36,725.39,4338602192
2000-05-31,731.76,778.46,625.14,731.88,4940336736
2000-06-30,730.55,858.34,722.24,821.22,8784212624
2000-07-31,824.83,863.53,678.35,705.97,8758603584
2000-08-31,710.05,754.46,665.63,688.62,5969546672
2000-09-29,690.93,698.28,551,613.22,5462438720
2000-10-31,595.68,616.22,483.58,514.48,6671447744
2000-11-30,524.69,581.47,499.52,509.23,7349277776
2000-12-29,490.88,560.16,489.53,504.62,5199274784
2001-01-31,503.31,627.45,500.97,617.91,9507748576
2001-02-28,606.49,620.78,571.04,578.1,7513029664
2001-03-30,574.61,579.28,516.97,523.22,7841626608
2001-04-30,520.56,581.63,491.21,577.36,7084815648
2001-05-31,586.27,633.16,572.36,612.16,11805507520
2001-06-29,615.67,623.37,580.75,595.13,7637761616
2001-07-31,593.03,600.51,512.78,541.55,5648799696
2001-08-31,546.3,585.36,542,545.11,9745399376
2001-09-28,545.02,559.17,463.54,479.68,11705680768
2001-10-31,498.87,550.93,493.12,537.81,10441799552
2001-11-30,540.63,680.91,536.2,643.89,16016998816
2001-12-31,643.61,715.93,631.87,693.7,11598799552
2002-01-31,698,787.65,690.36,748.07,15760199008
2002-02-28,757.07,826.6,718.86,819.99,10888199392
2002-03-29,842.21,914.93,815.54,895.58,13086719392
2002-04-30,900.47,943.54,829.16,842.34,14740199200
2002-05-31,855.41,878.68,794.92,796.4,15248399200
2002-06-28,793.53,832.26,699.15,742.72,12998999488
2002-07-31,722.58,807.36,688.68,717.99,30545598528
2002-08-30,720.99,753.5,660.94,736.4,23261598656
2002-09-30,739.84,755.44,639.74,646.42,13485099520
2002-10-31,637.81,682.81,576.49,658.92,22418199008
2002-11-29,652.34,725.6,643.39,724.8,20580198656
2002-12-31,724.99,737.7,613.76,627.55,15688199104
2003-01-31,633.03,679.3,581.13,591.86,12592999264
2003-02-28,591.88,619.45,561.69,575.43,11616399456
2003-03-31,578.5,590.55,512.3,535.7,14941799264
2003-04-30,529.07,627.5,525.51,599.35,15513598976
2003-05-30,600.47,637.19,582.87,633.42,9592799584
2003-06-30,643.93,690.7,632.47,669.93,9797232608
2003-07-31,666.45,724.53,663.35,713.52,11418369568
2003-08-29,718.84,765.27,693.7,759.47,9216237568
2003-09-30,763.22,775.88,688.07,697.52,8046879680
2003-10-31,690.47,793.35,688.62,782.36,10159910528
2003-11-28,783.08,818.34,752.14,796.18,11213635488
2003-12-31,796.36,824.26,774.04,810.71,9176428576
2004-01-30,816.26,873.61,813.63,848.5,7632920704
2004-02-27,850.28,890.51,834.7,883.42,9659497600
2004-03-31,892.57,910.67,822.05,880.5,9651681504
2004-04-30,878.78,939.52,854.39,862.84,8779613600
2004-05-31,863.03,876.3,716.95,803.84,6750953696
2004-06-30,807.55,820.87,729.06,785.79,8415878512
2004-07-30,784.85,792.77,717.77,735.34,7889215632
2004-08-31,730.61,815.05,713.99,803.57,6940363696
2004-09-30,803.51,863.19,801.58,835.09,7206384672
2004-10-29,835.5,896.24,801.01,834.84,6807112752
2004-11-30,832.52,891.71,831.32,878.06,6406578784
2004-12-31,874.47,896.1,838.1,895.92,6710399728
2005-01-31,896,934.1,866.17,932.7,8288858704
2005-02-28,930.16,1011.65,918.44,1011.36,8563847616
2005-03-31,1015.16,1025.08,946.41,965.64,13025462336
2005-04-29,963.78,996.9,902.88,911.3,8541375616
2005-05-31,916.48,972.17,910.72,970.21,6670684672
2005-06-30,964.08,1010.91,963.78,1008.16,8515522592
2005-07-29,1003.56,1113.43,1002.38,1111.29,13622220224
2005-08-31,1113.9,1137.46,1055.54,1083.33,9665775488
2005-09-30,1093.47,1238.72,1092.14,1221.01,9193287616
2005-10-31,1228.03,1246.41,1137.23,1158.11,9704143520
2005-11-30,1165.77,1300.88,1165.31,1297.44,10318899552
2005-12-30,1295.56,1383.14,1288.98,1379.37,10329454496
2006-01-31,1383.31,1426.21,1285.63,1399.83,10209707552
2006-02-28,1390.43,1398.18,1299.73,1371.59,7212304672
2006-03-31,1377.46,1379.3,1296.78,1359.6,7134076640
2006-04-28,1362.35,1458.67,1361.14,1419.73,6887209696
2006-05-31,1419.64,1464.7,1295.47,1317.7,5300458720
2006-06-30,1308.43,1319.05,1192.09,1295.15,4457225760
2006-07-31,1294.56,1316.12,1231.05,1297.81,3763921760
2006-08-31,1296.71,1361.48,1277.31,1352.74,4513429760
2006-09-29,1354.77,1378.99,1323.9,1371.41,5243385728
2006-10-31,1370.27,1380.91,1303.62,1364.55,4807184768
2006-11-30,1372.03,1434.85,1363.71,1432.21,5149542688
2006-12-29,1433.4,1445.51,1373.03,1434.46,4258207728
2007-01-31,1438.89,1439.71,1345.08,1360.23,4240081776
2007-02-28,1367.06,1471.04,1362.04,1417.34,4381096800
2007-03-30,1407.18,1459.68,1375.84,1452.55,5811729776
2007-04-30,1456.18,1565.03,1452.56,1542.24,7843897600
2007-05-31,1550.39,1702.01,1546.6,1700.91,8742754608
2007-06-29,1712.97,1813.84,1707.75,1743.6,10039688608
2007-07-31,1741.41,2015.48,1736.63,1933.27,10323627456
2007-08-31,1920.06,1928.64,1626.87,1873.24,8622310592
2007-09-28,1876.92,1952.39,1805.88,1946.48,6978093600
2007-10-31,1948.78,2070.86,1875.23,2064.85,9678586528
2007-11-30,2085.33,2085.45,1745.26,1906,7372008672
2007-12-31,1907.95,1972.37,1808.86,1897.13,5438435744
2008-01-31,1891.45,1892.5,1570.87,1624.68,6319171728
2008-02-29,1645.05,1739.6,1619.65,1711.62,5768959696
2008-03-31,1676.3,1709.31,1537.53,1703.99,6077064704
2008-04-30,1701.64,1831.84,1694.53,1825.47,6133277728
2008-05-30,1851.64,1901.13,1791.4,1852.02,5924154688
2008-06-30,1848.3,1853.5,1669.68,1674.92,6313989712
2008-07-31,1675.7,1681.45,1488.75,1594.67,6805622720
2008-08-29,1578.55,1597.31,1466.46,1474.24,4786406768
2008-09-30,1453.14,1503.83,1366.88,1448.06,8266249600
2008-10-31,1453.4,1458.68,892.16,1113.06,10081469408
2008-11-28,1117.13,1217.82,914.02,1076.07,11202806400
2008-12-31,1074,1201.14,997,1124.47,10411645408
2009-01-30,1132.87,1228.56,1085.72,1162.11,7222163648
2009-02-27,1145.87,1227.73,1036.67,1063.03,10345443392
2009-03-31,1044.28,1256.7,992.69,1206.26,11484704256
2009-04-30,1214.06,1377.82,1201.71,1369.36,16407101056
2009-05-29,1386.02,1436.92,1315.21,1395.89,13548850112
2009-06-30,1394.92,1437.76,1350.31,1390.07,10955657440
2009-07-31,1386.33,1559.07,1377.6,1557.29,10548168320
2009-08-31,1561.94,1616.29,1530.65,1591.85,10592771360
2009-09-30,1592.29,1723.17,1583.11,1673.14,10339281376
2009-10-30,1680.46,1685.01,1564.41,1580.69,7533928640
2009-11-30,1543.24,1630.41,1519.4,1555.6,5872934736
2009-12-31,1550.35,1695.33,1541.09,1682.77,7338877552
2010-01-29,1681.71,1723.22,1595.39,1602.43,9179655424
2010-02-26,1603.87,1631.71,1548.78,1594.58,7199804544
2010-03-31,1612.43,1705.57,1608.97,1692.85,9176860480
2010-04-30,1695.3,1757.76,1695.3,1741.56,9276624448
2010-05-31,1735.68,1740.15,1532.68,1641.25,7554477536
2010-06-30,1634.55,1741.48,1618.57,1698.29,7080033728
2010-07-30,1687,1778.72,1650.3,1759.33,8027960544
2010-08-31,1771.38,1797.42,1716.86,1742.75,7271964640
2010-09-30,1751.96,1873.79,1748.3,1872.81,6299420672
2010-10-29,1872.39,1924.61,1837.08,1882.95,7760109504
2010-11-30,1889.57,1976.46,1875.34,1904.63,7625197664
2010-12-31,1907.7,2052.97,1904.71,2051,8711583552
2011-01-31,2063.69,2121.06,2054.83,2069.73,8110799456
2011-02-28,2079.92,2107.83,1935.93,1939.3,5354963760
2011-03-31,1922.38,2106.74,1882.09,2106.7,6618824720
2011-04-29,2107.67,2231.47,2081.98,2192.36,7719710464
2011-05-31,2203.09,2229.09,2030.68,2142.47,6219710672
2011-06-30,2142.67,2152.95,2008.84,2100.69,5472885776
2011-07-29,2120.03,2192.83,2105.24,2133.21,6595188672
2011-08-31,2160.09,2173.28,1684.68,1880.11,9609832432
2011-09-30,1887.21,1928.4,1644.11,1769.65,7688851584
2011-10-31,1683.94,1963.74,1658.06,1909.03,7305418560
2011-11-30,1891.22,1932.95,1766.73,1847.51,7829864736
2011-12-30,1911.5,1929.18,1750.6,1825.74,9118897024
2012-01-31,1831.69,1973.35,1810.48,1955.79,8596077024
2012-02-29,1948.57,2047.43,1947.46,2030.25,13202077952
2012-03-30,2041.52,2057.28,1966.69,2014.04,10434642080
2012-04-30,2022.42,2051.8,1954.01,1981.99,10647336960
2012-05-31,1994.17,2001.11,1779.47,1843.47,10022299008
2012-06-29,1832.08,1908.19,1776.85,1854.01,7462664928
2012-07-31,1864.73,1896.83,1758.99,1881.99,8280456000
2012-08-31,1870.58,1964.07,1843.87,1905.12,9802747936
2012-09-28,1909.06,2012.74,1873.49,1996.21,15066397984
2012-10-31,1998.52,2007.84,1884.77,1912.06,10136596032
2012-11-30,1903.57,1941.84,1856.81,1932.9,9848695040
2012-12-31,1937.28,2006.08,1928.09,1997.05,7146802944
2013-01-31,2013.74,2042.48,1930.37,1961.94,10904387104
2013-02-28,1964.75,2030.85,1928.75,2026.49,7307553984
2013-03-29,2028.55,2033.89,1946.05,2004.89,6856620992
2013-04-30,2009.94,2010.15,1888.3,1963.95,7694358048
2013-05-31,1961.67,2013.29,1935.57,2001.05,6586980032
2013-06-28,1993.11,2000.56,1770.53,1863.32,5605469984
2013-07-31,1851.57,1920.6,1809.72,1914.03,7603746992
2013-08-30,1916.56,1939.28,1838.52,1926.36,7039950976
2013-09-30,1925.32,2018.02,1921.01,1996.96,5085108064
2013-10-31,1997.62,2063.28,1981.21,2030.09,5704766064
2013-11-29,2037.25,2050.7,1963.42,2044.87,6103850000
2013-12-31,2050.45,2052.88,1947.44,2011.34,4603468048
2014-01-31,2013.11,2013.89,1899.76,1941.15,5094954032
2014-02-28,1930.09,1981.15,1885.53,1979.99,4482212016
2014-03-31,1967.9,1989.8,1913.64,1985.61,4969822000
2014-04-30,1983.78,2013.09,1955.15,1961.79,4689884976
2014-05-30,1966.29,2022.59,1934.72,1994.96,4285605024
2014-06-30,1998.81,2016.78,1965.12,2002.21,4602077008
2014-07-31,1993.29,2093.08,1985.53,2076.12,6982968000
2014-08-29,2063.71,2088.86,2026.56,2068.54,6081523936
2014-09-30,2067.8,2072.59,2007.3,2020.09,6541932000
2014-10-31,2013.47,2013.47,1896.54,1964.43,7389469952
2014-11-28,1959.66,1994.82,1923.05,1980.78,6296648992
2014-12-31,1971.95,1990.04,1881.73,1915.59,6712870992
2015-01-30,1914.24,1964.13,1876.27,1949.26,6845795008
2015-02-27,1947.91,1993.43,1932.75,1985.8,5913347008
2015-03-31,1996.72,2047.13,1969.13,2041.03,8511820864
2015-04-30,2035.4,2189.54,2024.64,2127.17,11350932697
2015-05-29,2134.51,2148.7,2067.99,2114.8,7388805984
2015-06-30,2110.12,2110.88,2008.46,2074.2,9174682960
2015-07-31,2077.27,2110.81,1983.78,2030.16,13372258112
2015-08-31,2026.25,2038.41,1800.75,1941.49,8368876992
2015-09-30,1934.44,1996.47,1868.48,1962.81,10051524032
2015-10-30,1963.55,2064.72,1958.63,2029.47,13186495072
2015-11-30,2033.15,2056.12,1942.85,1991.97,8998650976
2015-12-31,2001.51,2026.33,1919.22,1961.31,9508183136
2016-01-29,1954.47,1954.52,1830.06,1912.06,7301533888
2016-02-29,1919.62,1929.53,1817.97,1916.66,6189319984
2016-03-31,1944.27,2009.1,1935.55,1995.85,7747185968
2016-04-29,1994.77,2023.77,1954.11,1994.15,7973505984
2016-05-31,1991.84,1991.84,1937.67,1983.4,9650538976
2016-06-30,1976.87,2035.27,1892.75,1970.35,9815333888
2016-07-29,1977.36,2030.69,1944.33,2016.19,8068026048
2016-08-31,2024.71,2063.09,1993,2034.65,7805232000
2016-09-30,2022.96,2073.59,1991.47,2043.63,8851688928
2016-10-31,2056.94,2070.43,2002.29,2008.19,6637052976
2016-11-30,2003.41,2015.06,1931.07,1983.48,6610597024
2016-12-30,1987.48,2053.46,1960.65,2026.46,6035907952
2017-01-31,2021.43,2090.3,2015.86,2067.57,8425845072
2017-02-28,2075.31,2108.93,2052.56,2091.64,7128922960
2017-03-31,2105.19,2182.42,2067.68,2160.23,8869984976
2017-04-28,2165.79,2217.04,2117.82,2205.44,7729430976
2017-05-31,2213.61,2371.57,2212.87,2347.38,7028350976
2017-06-30,2348.31,2402.8,2336.1,2391.79,7483876992
2017-07-31,2397.66,2453.17,2373.1,2402.71,6225315008
2017-08-31,2397.12,2434.47,2310.2,2363.19,5723874944
2017-09-29,2367.45,2429.12,2314.31,2394.47,5842697984
2017-10-31,2425.63,2527.96,2421.1,2523.43,5051610960
2017-11-30,2535.97,2561.63,2474.28,2476.37,7474545056
2017-12-29,2488.92,2514.07,2411.48,2467.49,5746424000
2018-01-31,2474.66,2606.41,2466.04,2566.46,8253521000
2018-02-28,2578.91,2583.74,2346.73,2427.36,7281206000
2018-03-30,2406.57,2508.52,2374.94,2445.85,8078895000
2018-04-30,2454.72,2515.38,2406.72,2515.38,10439837000
2018-05-31,2515.27,2516.57,2399.99,2423.01,12820533000
2018-06-29,2419.63,2478.89,2302.7,2326.13,9450845000
2018-07-31,2322.23,2327.46,2245.17,2295.26,7509545000
2018-08-31,2301.17,2322.88,2218.7,2322.88,6204562000
2018-09-28,2317.93,2356.62,2265.43,2343.07,5433219000
2018-10-31,2351.29,2351.62,1985.95,2029.69,7022087000
2018-11-30,2035.11,2136.74,2023.82,2096.86,6978947000
2018-12-31,2127.78,2136.64,2014.28,2041.04,7631869000
2019-01-31,2050.55,2124.28,1984.53,2124.28,5557277000
